X,Y,OBJECTID,Station_Name,Station_Id,Fuel_Type,facility_type,Access_Hours,Current_Status,Accessability,Access_Details,Restricted_Access,Payment_Methods,Date_Last_Confirmed,Date_Last_Update,Open_Date,Availability_Date,Zipcode_Route,Address,City,Zipcode,State,Country,Latitude,Longitude,Directions,Federal_Owner,Phone_Number,Ownership_Type,EV_Network_Id,EV_Network,EV_Level1_EVSE_Ports,EV_Level2_EVSE_Ports,EV_DC_Fast_Ports,Total_Level2_DCFC_Ports,EV_Other_EVSE_Ports,EV_Connector_Types,EV_Network_Link,EV_Pricing,EV_Renewable_Source,Geocode_Status
-122.293309999785,47.1847780000311,635,Gold Parking Lot,164721,ELEC,,,E,Public,,,,2023/06/21 00:00:00+00,2023/06/21 00:01:23+00,2020/08/01 00:00:00+00,,,110 9th Ave SW,Puyallup,98371,WA,US,47.184778,-122.29331,,,888-998-2546,,465ba1dd-d734-8158-93cc-330000139022,Blink Network,0,1,0,1,,J1772,http://www.blinkcharging.com/,Free,,GPS
-122.762889999904,47.0679080003,636,InterCityTransit,164740,ELEC,,,E,Public,,,,2023/06/20 00:00:00+00,2023/06/20 00:10:30+00,2020/08/01 00:00:00+00,,,2548 Hogum Bay Rd NE,Olympia,98516,WA,US,47.067908,-122.76289,,,888-998-2546,,465ba1dd-d734-8158-93cc-330000486085,Blink Network,0,5,0,5,,J1772,http://www.blinkcharging.com/,Free,,GPS
-122.331858000404,47.6057799997056,637,VBG Seattle,164762,ELEC,,,E,Public,,,,2023/06/21 00:00:00+00,2023/06/21 00:00:59+00,2020/08/01 00:00:00+00,,,901 Fifth Ave,Seattle,98164,WA,US,47.60578,-122.331858,Level F||,,888-998-2546,,465ba1dd-d734-8158-93cc-330000504267,Blink Network,0,2,0,2,,J1772,http://www.blinkcharging.com/,Free,,GPS
-122.294965999994,47.4506100001932,638,MasterPark/Lot B,164766,ELEC,,,E,Public,,,,2023/06/21 00:00:00+00,2023/06/21 00:00:28+00,2020/08/01 00:00:00+00,,,2907 South 170th Street,SeaTac,98188,WA,US,47.45061,-122.294966,,,888-998-2546,,465ba1dd-d734-8158-93cc-330000062761,Blink Network,0,2,0,2,,J1772,http://www.blinkcharging.com/,Free,,GPS
-120.27072100036,46.4050660002861,639,CITY OF ZILLAH P&R NORTH,165113,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:30:21+00,2020/08/11 00:00:00+00,,,113 1st Ave,Zillah,98953,WA,US,46.405066,-120.270721,,,888-758-4389,,USCPIL5402061,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-117.426268999695,47.675571000167,640,Spokane City Credit Union,165136,ELEC,BANK,24 hours daily,E,Public,,False,,2022/08/10 00:00:00+00,2023/02/14 15:54:11+00,2020/07/31 00:00:00+00,,,1930 N Monroe St,Spokane,99205,WA,US,47.675571,-117.426269,,,509-325-7228,P,,Non-Networked,0,1,0,1,,J1772,,Free,,GPS
-122.148517000058,47.584535999926,641,"BELLEVUECOLLEGE BC SSC,U BLDG2",165178,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:30:00+00,2020/08/12 00:00:00+00,,,3000 Landerholm Cir SE,Bellevue,98007,WA,US,47.584536,-122.148517,,,888-758-4389,,USCPIL5385371,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.148459000332,47.5845559999698,642,"BELLEVUECOLLEGE BC SSC,U BLDG1",165179,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:30:00+00,2020/08/12 00:00:00+00,,,3000 Landerholm Cir SE Bellevue,Bellevue,98007,WA,US,47.584556,-122.148459,,,888-758-4389,,USCPIL5385361,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.185135999759,47.6126769998756,643,KGIP BELL SOUTH STATION 6,165275,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:28:42+00,2020/08/15 00:00:00+00,,,316 116th Ave NE,Bellevue,98114,WA,US,47.612677,-122.185136,,,888-758-4389,,USCPIL4806711,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.185158000398,47.6126610002025,644,KGIP BELL SOUTH STATION 1,165276,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:28:41+00,2020/08/15 00:00:00+00,,,376 116th Ave NE,Bellevue,98114,WA,US,47.612661,-122.185158,,,888-758-4389,,USCPIL4802211,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.303923000182,47.5368119999475,645,KING COUNTY DES KC AIRPORT 2,165290,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:29:58+00,2020/08/18 00:00:00+00,,,7259 King County Airport Access Rd,Seattle,98108,WA,US,47.536812,-122.303923,,,888-758-4389,,USCPIL5384041,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-117.229929999721,47.6876800000369,646,Pinecroft Rivers Edge,165291,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:59:36+00,2020/08/18 00:00:00+00,,,12939 E Pinecroft way,Spokane,99216,WA,US,47.68768,-117.22993,,,855-900-7584,,1173,SHELL_RECHARGE,0,1,0,1,,J1772,https://shellrecharge.com/en-us/solutions,,,GPS
-122.393376000093,47.523218000204,647,KING COUNTY DES KC FAUNTLEROY3,165338,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:30:48+00,2020/08/20 00:00:00+00,,,4829 SW Barton St,Seattle,98136,WA,US,47.523218,-122.393376,,,888-758-4389,,USCPIL5421111,ChargePoint Network,0,1,0,1,,J1772,http://www.chargepoint.com/,,,GPS
-122.395735000283,47.5230560002553,648,KING COUNTY DES KC FAUNTLEROY2,165339,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:30:48+00,2020/08/20 00:00:00+00,,,4829 SW Barton St,Seattle,98136,WA,US,47.523056,-122.395735,,,888-758-4389,,USCPIL5421001,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.240990000309,47.4600050000618,649,KING COUNTY DES TUKWILA 2,165509,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:30:53+00,2020/08/26 00:00:00+00,,,7301 Longacres Way,Tukwila,98188,WA,US,47.460005,-122.24099,,,888-758-4389,,USCPIL5422251,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.196569000313,47.643470999982,650,KING COUNTY DES SK P&R 4,165563,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:30:57+00,2020/08/27 00:00:00+00,,,10610 NE 38th PL,Kirkland,98033,WA,US,47.643471,-122.196569,,,888-758-4389,,USCPIL5425131,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.195913000187,47.6435839998241,651,KING COUNTY DES SK P&R 1,165564,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:30:57+00,2020/08/27 00:00:00+00,,,10610 NE 38th PL,Kirkland,98033,WA,US,47.643584,-122.195913,,,888-758-4389,,USCPIL5424231,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.618888000023,47.5361110002627,652,Kitsap Transit Restil Road,165596,ELEC,,,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 01:05:40+00,2020/08/27 00:00:00+00,,,1430 Retsil Rd SE,Port Orchard,98366,WA,US,47.536111,-122.618888,,,855-885-9571,,206,OpConnect,0,1,0,1,,J1772,http://www.opconnect.com/,,,GPS
-122.255999999798,47.8935000002007,653,"Walmart 5195 - Everett, WA",165647,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 01:03:03+00,2020/08/28 00:00:00+00,,,11400 Hwy. 99,Everett,98204,WA,US,47.8935,-122.256,,,833-632-2778,,200210,Electrify America,0,1,3,4,,"CHAdeMO, J1772, CCS",https://www.electrifyamerica.com/,,,GPS
-120.672887000052,47.5891230002295,654,Icicle Village Resort - Tesla Destination,165748,ELEC,HOTEL,,E,Public,,,,2022/10/06 00:00:00+00,2023/01/18 15:15:20+00,2019/06/04 00:00:00+00,,,505 Hwy 2,Leavenworth,98826,WA,US,47.589123,-120.672887,,,"800-961-0162, 877-798-3752",P,511970,Tesla Destination,0,1,0,1,,Tesla,https://www.tesla.com/destination-charging,Free,,GPS
-120.673309999651,47.5889809999042,655,Icicle Village Resort,165749,ELEC,HOTEL,"24 hours daily; customer use only; see front desk for access",E,Public,,True,,2022/08/10 00:00:00+00,2023/02/14 15:54:11+00,2020/08/24 00:00:00+00,,,505 Highway 2,Leavenworth,98826,WA,US,47.588981,-120.67331,,,800-961-0162,P,,Non-Networked,0,1,0,1,,J1772,,Free,,GPS
-120.541868999555,46.9766909998844,656,Holiday Inn Express - Ellensburg,165762,ELEC,HOTEL,"24 hours daily; customer use only",E,Public,,True,,2022/08/10 00:00:00+00,2023/02/14 15:54:11+00,2020/08/24 00:00:00+00,,,1620 Canyon Rd,Ellensburg,98926,WA,US,46.976691,-120.541869,,,509-962-9400,P,,Non-Networked,0,1,0,1,,J1772,,Free,,GPS
-119.55315800011,47.3171100001491,657,Confluence Health | Ephrata Clinic,165763,ELEC,HOSPITAL,24 hours daily,E,Public,,False,,2022/08/10 00:00:00+00,2023/02/14 15:54:11+00,2020/08/24 00:00:00+00,,,314 Basin St SW,Ephrata,98823,WA,US,47.31711,-119.553158,,,509-754-7186,P,,Non-Networked,0,2,0,2,,J1772,,Free,,GPS
-120.070864999929,47.6490019998673,658,Highway 2 Brew Espresso,165764,ELEC,RESTAURANT,24 hours daily,E,Public,,False,,2022/08/10 00:00:00+00,2023/02/14 15:54:11+00,2020/08/24 00:00:00+00,,,215 N Chelan Ave,Waterville,98858,WA,US,47.649002,-120.070865,,,509-745-8406,P,,Non-Networked,0,1,0,1,,J1772,,Free,,GPS
-120.659917000012,47.5957410001609,659,Obertal Inn,165765,ELEC,INN,"24 hours daily; customer use only",E,Public,,True,,2023/01/10 00:00:00+00,2023/02/14 15:54:11+00,2020/08/24 00:00:00+00,,,922 Commercial St,Leavenworth,98826,WA,US,47.595741,-120.659917,,,509-548-5204,P,,Non-Networked,0,1,0,1,,J1772,,,,GPS
-120.644465999583,47.5976019999399,660,Wilkommen Park & Ride,165766,ELEC,PARKING_LOT,24 hours daily,E,Public,,False,,2022/08/10 00:00:00+00,2023/02/14 15:54:11+00,2020/08/24 00:00:00+00,,,116 River Bend Dr,Leavenworth,98826,WA,US,47.597602,-120.644466,,,509-548-5807,P,,Non-Networked,0,1,0,1,,J1772,,Free,,GPS
-120.644029999565,47.5959390001547,661,Hampton Inn & Suites - Leavenworth,165767,ELEC,HOTEL,"24 hours daily; customer use only",E,Public,,True,,2022/08/10 00:00:00+00,2023/02/14 15:54:11+00,2020/08/24 00:00:00+00,,,301 Ward Strasse,Leavenworth,98826,WA,US,47.595939,-120.64403,,,509-470-9798,P,,Non-Networked,0,1,0,1,,J1772,,Free,,GPS
-122.201399999774,47.9749000000347,662,Broadway Apartments - 1st Floor,165841,ELEC,,,E,Public,,,,2023/06/20 00:00:00+00,2023/06/20 00:10:37+00,2020/09/03 00:00:00+00,,,3214 Broadway,Everett,98201,WA,US,47.9749,-122.2014,. 6 Blink units on 1st Floor Unit# 1959 ||is under repair.||,,888-998-2546,,465ba1dd-d734-8158-93cc-330000516298,Blink Network,0,11,0,11,,J1772,http://www.blinkcharging.com/,Free,,GPS
-122.015712999657,47.5457190000787,663,KING COUNTY DES ISSAQUAH P&R 6,166205,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:31:06+00,2020/09/04 00:00:00+00,,,1755 Highlands Dr NE,Issaquah,98029,WA,US,47.545719,-122.015713,,,888-758-4389,,USCPIL5432821,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.018498999645,47.5457849997626,664,KING COUNTY DES ISSAQUAH P&R 5,166206,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:31:06+00,2020/09/04 00:00:00+00,,,1755 Highlands Dr NE,Issaquah,98029,WA,US,47.545785,-122.018499,,,888-758-4389,,USCPIL5432751,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.245599500373,47.2976642499919,665,The Outlet Collection Seattle,166714,ELEC,,"Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",E,Public,,False,,2023/08/07 00:00:00+00,2023/08/07 01:09:20+00,2020/08/31 00:00:00+00,,,1101 Outlet Collection Way,Auburn,98001,WA,US,47.29766425,-122.2455995,,,888-264-2208,,47345467-be0b-46c7-aa15-25ae8271b1bb,Volta,0,4,0,4,,J1772,https://voltacharging.com/,,,GPS
-122.242539499851,47.2994604999273,666,The Outlet Collection Seattle Regal Cinema,166715,ELEC,,"Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",E,Public,,False,,2023/08/07 00:00:00+00,2023/08/07 01:10:46+00,2020/08/31 00:00:00+00,,,1101 Outlet Collection Way,Auburn,98001,WA,US,47.2994605,-122.2425395,,,888-264-2208,,b23af42a-28df-4206-91e4-71a55f14fea7,Volta,0,2,0,2,,J1772,https://voltacharging.com/,,,GPS
-122.196079999693,47.4150399997188,667,Safeway 20830 108th SE,166716,ELEC,,"Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",E,Public,,False,,2023/08/07 00:00:00+00,2023/08/07 01:10:09+00,2020/08/31 00:00:00+00,,,20830 108th SE,Kent,98031,WA,US,47.41504,-122.19608,,,888-264-2208,,8be8dcd0-91ee-4eb6-a689-3643c834d652,Volta,0,2,0,2,,J1772,https://voltacharging.com/,,,GPS
-122.298890000157,47.4100950002192,668,Safeway 21401 Pacific Hwy So,166717,ELEC,,"Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",E,Public,,False,,2023/08/07 00:00:00+00,2023/08/07 01:10:05+00,2020/08/31 00:00:00+00,,,21401 Pacific Hwy S,Des Moines,98198,WA,US,47.410095,-122.29889,,,888-264-2208,,82961799-2bbd-4be4-bbf3-2741f5fbb393,Volta,0,2,0,2,,J1772,https://voltacharging.com/,,,GPS
-122.332080000162,47.6062019998476,669,INSIGNIA 953 150 151N,166923,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:34+00,2020/09/18 00:00:00+00,,,583 Battery St,Seattle,98164,WA,US,47.606202,-122.33208,,,888-758-4389,,USCPIL129273,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.332135000413,47.6061840001063,670,INSIGNIA 953 144 145N,166924,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:03:30+00,2020/09/18 00:00:00+00,,,583 Battery St,Seattle,98104,WA,US,47.606184,-122.332135,,,888-758-4389,,USCPIL128587,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.825898999946,47.042017000178,671,Lacey,166926,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 01:00:21+00,2020/09/18 00:00:00+00,,,676 Woodland Square Loop SE,Lacey,98509,WA,US,47.042017,-122.825899,,,855-900-7584,,2640,SHELL_RECHARGE,0,4,2,6,,"CHAdeMO, J1772, CCS",https://shellrecharge.com/en-us/solutions,,,200-9
-122.342789999745,47.6225049997238,672,Tellus on Dexter Apartments,167221,ELEC,,,E,Public,,,,2023/06/21 00:00:00+00,2023/06/21 00:01:19+00,2020/10/02 00:00:00+00,,,403 Dexter Ave N.,Seattle,98109,WA,US,47.622505,-122.34279,.||,,888-998-2546,,465ba1dd-d734-8158-93cc-330000521681,Blink Network,0,4,0,4,,J1772,http://www.blinkcharging.com/,Free,,GPS
-119.282117000147,46.2596550002337,673,Audi Tri-Cities,167222,ELEC,,,E,Public,,,,2023/06/21 00:00:00+00,2023/06/21 00:01:00+00,2020/10/02 00:00:00+00,,,1125 Aaron Dr,Richland,99352,WA,US,46.259655,-119.282117,,,888-998-2546,,465ba1dd-d734-8158-93cc-330000506403,Blink Network,0,2,0,2,,J1772,http://www.blinkcharging.com/,Free,,GPS
-122.124794999704,47.8389050001796,674,Safeway 17520 SR 9 SE,167296,ELEC,,"Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",E,Public,,False,,2023/08/07 00:00:00+00,2023/08/07 01:09:27+00,2020/08/31 00:00:00+00,,,17520 SR 9 SE,Snohomish,98296,WA,US,47.838905,-122.124795,,,888-264-2208,,545237fc-6094-4088-a8c0-b5cad208a1fa,Volta,0,2,0,2,,J1772,https://voltacharging.com/,,,GPS
-122.184446000196,47.6124190000072,675,KGIP BELL SOUTH STATION 2,167379,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:28:41+00,2020/10/07 00:00:00+00,,,316 116th Ave NE,Bellevue,98004,WA,US,47.612419,-122.184446,,,888-758-4389,,USCPIL4802071,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.5062719998,47.246925999808,676,1500 Orchard Street Apartments,167404,ELEC,,,E,Public,,,,2023/06/21 00:00:00+00,2023/06/21 00:02:39+00,2020/03/26 00:00:00+00,,,1502 S Orchard Street,Tacoma,98405,WA,US,47.246926,-122.506272,,,800-663-5633,,4875,SemaCharge Network,0,2,0,2,,J1772,https://semaconnect.com/,$1.25/Hr Parking Fee,,GPS
-122.381760999963,47.5622300001671,677,Alaska Junction SCL,167474,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 01:00:23+00,2020/10/10 00:00:00+00,,,4535 39th Ave SW,Seattle,98116,WA,US,47.56223,-122.381761,,,855-900-7584,,2697,SHELL_RECHARGE,0,0,2,2,,"CHAdeMO, CCS",https://shellrecharge.com/en-us/solutions,,,200-8
-120.903139000104,47.1888329999769,678,Cle Elum,167497,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:59:40+00,2020/10/13 00:00:00+00,,,811 WA-970,Cle Elum,98922,WA,US,47.188833,-120.903139,,,855-900-7584,,1391,SHELL_RECHARGE,0,0,1,1,,"CHAdeMO, CCS",https://shellrecharge.com/en-us/solutions,,,GPS
-122.157876999754,47.7520259997266,679,WOODIN CREEK WOODIN CREEK 2,167520,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:32:13+00,2020/10/14 00:00:00+00,,,13550 Village Square Dr.,Woodinville,98072,WA,US,47.752026,-122.157877,,,888-758-4389,,USCPIL5481241,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.838595000349,47.0425889997785,680,DOL STATION 1,167521,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:31:09+00,2020/10/14 00:00:00+00,,,719 Sleater Kinney Rd SE,Lacey,98503,WA,US,47.042589,-122.838595,,,888-758-4389,,USCPIL5435351,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-118.86115800037,46.6590280003028,681,Connell,167523,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:59:40+00,2020/10/14 00:00:00+00,,,303 S Columbia Ave,Connell,99326,WA,US,46.659028,-118.861158,,,855-900-7584,,1380,SHELL_RECHARGE,0,0,1,1,,"CHAdeMO, CCS",https://shellrecharge.com/en-us/solutions,,,GPS
-117.431629999783,47.6559299997839,682,4DEGREES STATION 1,167887,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:25:47+00,2020/10/28 00:00:00+00,,,1309 W. First Avenue,Spokane,99216,WA,US,47.65593,-117.43163,,,888-758-4389,,USCPIL2082341,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.488346999553,48.7854499997598,683,Bellis Fair 11 DCFC,167930,ELEC,,"Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",E,Public,,False,,2023/08/07 00:00:00+00,2023/08/07 01:09:06+00,2020/10/19 00:00:00+00,,,1 Bellis Fair Pkwy,Bellingham,98226,WA,US,48.78545,-122.488347,,,888-264-2208,,26c95a19-60fe-4250-a421-d7eaaba5063a,Volta,0,0,1,1,,CCS,https://voltacharging.com/,,,GPS
-122.20606649974,47.8099739996989,684,Safeway 20711 Bothell Hwy,167931,ELEC,,"Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",E,Public,,False,,2023/08/07 00:00:00+00,2023/08/07 01:10:14+00,2020/10/19 00:00:00+00,,,20711 Bothell Hwy,Bothell,98012,WA,US,47.809974,-122.2060665,,,888-264-2208,,974134e3-6526-4081-85eb-8cc17333c5ff,Volta,0,1,0,1,,J1772,https://voltacharging.com/,,,GPS
-122.512299999885,48.7892799999964,685,"Fred Meyer 667 (Bellingham, WA)",168088,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 01:02:13+00,2020/11/01 00:00:00+00,,,1225 W Bakerview Rd,Bellingham,98226,WA,US,48.78928,-122.5123,,,833-632-2778,,110023,Electrify America,0,0,4,4,,"CHAdeMO, CCS",https://www.electrifyamerica.com/,,,GPS
-122.197340000067,47.6117599999596,686,Stay Pineapple,168122,ELEC,,,E,Public,,,,2023/06/21 00:00:00+00,2023/06/21 00:01:07+00,2020/11/05 00:00:00+00,,,155 108th Ave NE,Bellevue,98004,WA,US,47.61176,-122.19734,Level 2 Near Main Entry||,,888-998-2546,,465ba1dd-d734-8158-93cc-330000529831,Blink Network,0,2,0,2,,J1772,http://www.blinkcharging.com/,Free,,GPS
-122.630555999856,47.6002780001668,687,Kitsap Transit - Wheaton Way Transit Center,168187,ELEC,,,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 01:05:42+00,2020/11/06 00:00:00+00,,,3915 Wheaton Way,Bremerton,98310,WA,US,47.600278,-122.630556,,,855-885-9571,,241,OpConnect,0,2,0,2,,J1772,http://www.opconnect.com/,,,GPS
-122.499375000052,47.2279670000811,688,ES - SWM R & T CENTER 02,168266,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:23:14+00,2020/11/11 00:00:00+00,,,3510 S Mullen St SWM Admin Bldg,Tacoma,98409,WA,US,47.227967,-122.499375,,,888-758-4389,,USCPIL1973851,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.440055999821,47.2471600001929,689,TAC PW PARKING CONV CTR 01,168268,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:11:55+00,2020/11/11 00:00:00+00,,,1552 Market St,Tacoma,98402,WA,US,47.24716,-122.440056,,,888-758-4389,,USCPIL344191,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.433699999673,47.2595300000559,690,ES - SWM URBAN WATERS 04,168269,ELEC,,24 hours daily,E,Public,,,,2023/08/06 00:00:00+00,2023/08/06 23:58:05+00,2020/11/11 00:00:00+00,,,"303 East D St SE Pkg Lot, Center for Urban Wa",Tacoma,98421,WA,US,47.25953,-122.4337,,,888-758-4389,,USCPIL92393,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-122.833945999565,47.0421579999416,691,Target - Tesla Supercharger,168277,ELEC,SHOPPING_CENTER,24 hours daily,E,Public,,,,2023/07/01 00:00:00+00,2023/07/14 19:41:28+00,2020/11/02 00:00:00+00,,,665 Sleater Kinney Road SE,Lacey,98503,WA,US,47.042158,-122.833946,,,877-798-3752,P,10508,Tesla,0,0,12,12,,Tesla,https://www.tesla.com/supercharger,"$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW",,GPS
-122.283874999746,47.8637049999639,692,Safeway 14826 Highway 99,168287,ELEC,,"Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",E,Public,,False,,2023/08/07 00:00:00+00,2023/08/07 01:10:05+00,2020/11/02 00:00:00+00,,,14826 Highway 99,Lynnwood,98087,WA,US,47.863705,-122.283875,,,888-264-2208,,8256c3a8-a939-4dfc-bd57-90b71b45ca58,Volta,0,2,0,2,,J1772,https://voltacharging.com/,,,GPS
-122.205635000282,47.897299999849,693,Safeway 11031 19th Ave SE,168288,ELEC,,"Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",E,Public,,False,,2023/08/07 00:00:00+00,2023/08/07 01:11:16+00,2020/11/02 00:00:00+00,,,11031 19th Ave SE,Everett,98208,WA,US,47.8973,-122.205635,,,888-264-2208,,fa86d4a5-3b5b-4f8e-8666-5881127fb4ac,Volta,0,2,0,2,,J1772,https://voltacharging.com/,,,GPS
-122.257002000429,47.1847250001038,694,Pioneer Crossing,168437,ELEC,,,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 01:07:09+00,2020/07/31 00:00:00+00,,,712 Shaw Rd,Puyallup,98372,WA,US,47.184725,-122.257002,,,866-816-7584,,c71cce7e-7a96-42b8-be12-29f6d19e7ff0,EV Connect,0,2,0,2,,J1772,http://evconnect.com/,,,GPS
-122.438799999645,47.2475779999757,695,TAC PW PARKING CONV CTR 03,168479,ELEC,,24 hours daily,E,Public,,,,2023/08/07 00:00:00+00,2023/08/07 00:11:41+00,2020/11/14 00:00:00+00,,,1548 Commerce St,Tacoma,98402,WA,US,47.247578,-122.4388,,,888-758-4389,,USCPIL320501,ChargePoint Network,0,2,0,2,,J1772,http://www.chargepoint.com/,,,GPS
-120.015552999702,46.3227789999431,696,SS Central Park,168514,ELEC,,,E,Public,,,,2023/06/21 00:00:00+00,2023/06/21 00:01:38+00,2020/03/17 00:00:00+00,,,559 South 4th Street,Sunnyside,98944,WA,US,46.322779,-120.015553,,,800-663-5633,,4922,SemaCharge Network,0,4,0,4,,J1772,https://semaconnect.com/,$1.25/Hr Parking Fee,,GPS
